(12, 13, 0)	1	0	102441	23440	17	16
(13, 12, 0)	2	0	31923	59461	11	11
(12, 14, 0)	2	0	145197	24388	23	23
(14, 12, 0)	2	0	34875	128811	24	24
(12, 15, 0)	2	0	43876	10295	10	10
(15, 12, 0)	1	0	105171	166580	42	41
(13, 14, 0)	1	0	52537	27817	23	22
(14, 13, 0)	2	0	16459	18017	13	13
(13, 15, 0)	2	0	61986	77821	24	24
(15, 13, 0)	2	0	28556	16612	19	19
(14, 15, 0)	2	0	15794	16815	17	17
(15, 14, 0)	2	0	59200	22891	15	15
(0, 1, 1)	2	0	43036	19013	15	15
(1, 0, 1)	2	0	11524	10158	11	11
(0, 2, 1)	1	0	33385	59159	16	15
(2, 0, 1)	2	0	158238	165092	54	54
(0, 3, 1)	1	0	19517	87736	11	10
(3, 0, 1)	2	0	81997	17684	12	12
(0, 4, 1)	1	0	52306	109487	27	26
(4, 0, 1)	1	0	163179	175034	39	38
(0, 5, 1)	1	0	80019	133443	29	28
(5, 0, 1)	1	0	91044	5801	17	16
(0, 6, 1)	2	4	68778	89565	8	8
(6, 0, 1)	1	4	101668	46873	9	8
(0, 7, 1)	1	0	13848	7599	18	17
(7, 0, 1)	2	0	43475	34146	18	18
(0, 8, 1)	1	0	16706	22001	8	7
(8, 0, 1)	1	0	32375	5001	13	12
(0, 9, 1)	1	0	52942	108550	17	16
(9, 0, 1)	2	0	110083	31191	18	18
(0, 10, 1)	2	4	76661	78511	14	14
(10, 0, 1)	2	0	140510	57337	30	30
(0, 11, 1)	1	0	24375	31802	13	12
(11, 0, 1)	2	0	46253	6376	16	16
(0, 12, 1)	1	0	7058	15441	9	8
(12, 0, 1)	2	0	82515	9361	10	10
(0, 13, 1)	1	0	4435	2870	9	8
(13, 0, 1)	2	0	6276	1912	9	9
(0, 14, 1)	1	0	13448	17421	11	10
(14, 0, 1)	2	0	27374	31995	15	15
(0, 15, 1)	1	0	29317	45207	15	14
(15, 0, 1)	1	0	21174	5296	16	15
(1, 2, 1)	2	0	14895	48865	16	16
(2, 1, 1)	1	0	81454	21432	24	23
(1, 3, 1)	2	0	11898	69761	11	11
(3, 1, 1)	1	0	77756	13459	17	16
(1, 4, 1)	2	0	12074	93869	11	11
(4, 1, 1)	1	0	146882	52700	24	23
(1, 5, 1)	2	0	11296	33757	10	10
(5, 1, 1)	1	0	37358	7650	15	14
(1, 6, 1)	1	0	14689	128121	19	18
(6, 1, 1)	1	0	145905	57979	27	26
(1, 7, 1)	2	0	6491	3216	10	10
(7, 1, 1)	2	0	179817	29506	34	34
(1, 8, 1)	1	0	27253	110640	30	29
(8, 1, 1)	1	0	22067	10417	17	16
(1, 9, 1)	1	0	7549	82574	15	14
(9, 1, 1)	2	0	169994	62055	48	48
(1, 10, 1)	2	0	6596	11654	10	10
(10, 1, 1)	2	0	130817	17447	27	27
(1, 11, 1)	1	0	24487	93128	37	36
(11, 1, 1)	2	0	134790	22071	34	34
(1, 12, 1)	2	0	19390	107836	15	15
(12, 1, 1)	2	0	85028	11894	10	10
(1, 13, 1)	1	0	4089	5708	8	7
(13, 1, 1)	2	0	6247	1811	9	9
(1, 14, 1)	1	0	7442	14327	16	15
(14, 1, 1)	2	0	29954	12586	23	23
(1, 15, 1)	1	0	1744	15270	8	7
(15, 1, 1)	1	0	20130	8438	15	14
(2, 3, 1)	2	0	135329	154103	44	44
(3, 2, 1)	2	0	112964	60508	24	24
(2, 4, 1)	1	0	30332	46634	12	11
(4, 2, 1)	2	0	168819	118918	49	49
(2, 5, 1)	1	0	65537	73670	21	20
(5, 2, 1)	1	0	34640	23748	12	11
(2, 6, 1)	2	0	151207	155202	46	46
(6, 2, 1)	2	0	121294	28580	13	13
(2, 7, 1)	1	0	18694	6560	10	9
(7, 2, 1)	1	0	17946	45080	16	15
(2, 8, 1)	1	0	73582	53114	15	14
(8, 2, 1)	2	0	49011	54288	19	19
(2, 9, 1)	1	0	41801	65417	13	12
(9, 2, 1)	2	0	91488	54741	18	18
(2, 10, 1)	1	0	97592	127279	27	26
(10, 2, 1)	1	0	173379	105755	52	51
(2, 11, 1)	1	0	28858	32207	12	11
(11, 2, 1)	2	0	51611	37482	20	20
(2, 12, 1)	1	0	36387	77274	11	10
(12, 2, 1)	2	0	108623	48406	14	14
(2, 13, 1)	1	0	59721	33980	21	20
(13, 2, 1)	2	0	5764	6489	9	9
(2, 14, 1)	1	0	17829	10054	12	11
(14, 2, 1)	2	0	29119	42974	12	12
(2, 15, 1)	1	0	23105	20424	10	9
(15, 2, 1)	2	0	30369	21744	18	18
(3, 4, 1)	2	0	112600	118772	25	25
(4, 3, 1)	1	0	121495	93207	20	19
(3, 5, 1)	1	0	65083	35264	13	12
(5, 3, 1)	2	0	163575	151666	51	51
(3, 6, 1)	1	0	116413	162754	29	28
(6, 3, 1)	2	0	165060	140153	39	39
(3, 7, 1)	1	0	41709	4018	10	9
(7, 3, 1)	1	0	38202	81807	12	11
(3, 8, 1)	1	0	72698	37454	13	12
(8, 3, 1)	1	0	28169	50180	17	16
(3, 9, 1)	1	0	93893	117520	23	22
(9, 3, 1)	2	0	129525	82091	24	24
(3, 10, 1)	2	0	94069	101561	30	30
(10, 3, 1)	2	0	65816	87578	21	21
(3, 11, 1)	2	0	116696	106101	24	24
(11, 3, 1)	2	0	90374	65826	19	19
(3, 12, 1)	1	0	41121	42083	8	7
(12, 3, 1)	2	0	118349	79009	17	17
(3, 13, 1)	2	0	68727	9928	13	13
(13, 3, 1)	2	0	5828	29702	9	9
(3, 14, 1)	1	0	41790	8190	11	10
(14, 3, 1)	2	0	11355	71471	13	13
(3, 15, 1)	1	0	41296	9206	12	11
(15, 3, 1)	1	0	14862	45758	23	22
(4, 5, 1)	2	0	71715	36635	14	14
(5, 4, 1)	2	0	157955	158924	39	39
(4, 6, 1)	1	0	77608	78104	11	10
(6, 4, 1)	2	0	126487	115519	16	16
(4, 7, 1)	2	0	74925	7370	14	14
(7, 4, 1)	2	0	72754	114072	20	20
(4, 8, 1)	1	0	112039	68639	21	20
(8, 4, 1)	2	0	120268	123257	28	28
(4, 9, 1)	1	0	60639	68416	12	11
(9, 4, 1)	2	0	152021	119334	27	27
(4, 10, 1)	1	0	98415	64146	18	17
(10, 4, 1)	2	0	114344	129255	25	25
(4, 11, 1)	1	0	40681	18437	11	10
(11, 4, 1)	1	0	13951	47928	14	13
(4, 12, 1)	1	0	91138	76837	11	10
(12, 4, 1)	2	0	113195	72704	15	15
(4, 13, 1)	2	0	37768	7485	12	12
(13, 4, 1)	2	0	8636	60862	8	8
(4, 14, 1)	1	0	58332	7929	11	10
(14, 4, 1)	2	0	12211	62033	13	13
(4, 15, 1)	1	0	46556	15506	8	7
(15, 4, 1)	1	0	20973	50496	17	16
(5, 6, 1)	1	0	157477	173169	36	35
(6, 5, 1)	2	0	120830	27891	13	13
(5, 7, 1)	1	0	35777	1548	16	15
(7, 5, 1)	2	0	24817	63305	18	18
(5, 8, 1)	1	0	83578	90290	22	21
(8, 5, 1)	2	0	47772	80350	16	16
(5, 9, 1)	1	0	51699	36098	13	12
(9, 5, 1)	2	0	111326	61725	17	17
(5, 10, 1)	1	0	123065	120178	22	21
(10, 5, 1)	2	0	129516	102309	26	26
(5, 11, 1)	1	0	57319	60586	20	19
(11, 5, 1)	2	0	99891	46457	18	18
(5, 12, 1)	1	0	33462	13397	6	5
(12, 5, 1)	2	0	99498	34682	12	12
(5, 13, 1)	1	0	53921	5464	15	14
(13, 5, 1)	2	0	7743	15618	8	8
(5, 14, 1)	1	0	49857	10372	13	12
(14, 5, 1)	2	0	23715	51775	11	11
(5, 15, 1)	1	0	31269	12308	11	10
(15, 5, 1)	2	0	30533	36772	14	14
(6, 7, 1)	1	0	8038	3067	10	9
(7, 6, 1)	2	0	179812	153965	28	28
(6, 8, 1)	2	0	108907	9772	13	13
(8, 6, 1)	1	0	136154	159527	42	41
(6, 9, 1)	1	0	148565	150907	32	31
(9, 6, 1)	1	0	82126	118153	18	17
(6, 10, 1)	1	0	153654	136147	34	33
(10, 6, 1)	2	0	128618	129264	27	27
(6, 11, 1)	1	0	131510	138567	32	31
(11, 6, 1)	2	0	169460	146456	42	42
(6, 12, 1)	2	0	26119	56780	14	14
(12, 6, 1)	2	0	167194	155965	39	39
(6, 13, 1)	1	0	7717	3112	11	10
(13, 6, 1)	2	0	6631	9317	10	10
(6, 14, 1)	1	0	93362	26048	33	32
(14, 6, 1)	2	0	67849	148605	26	26
(6, 15, 1)	1	0	112902	46494	18	17
(15, 6, 1)	2	0	40954	63938	13	13
(7, 8, 1)	1	0	6833	16857	13	12
(8, 7, 1)	1	0	120511	94427	36	35
(7, 9, 1)	1	0	165733	148540	33	32
(9, 7, 1)	1	0	42695	3185	10	9
(7, 10, 1)	2	0	179823	177989	79	79
(10, 7, 1)	1	0	14659	2260	10	9
(7, 11, 1)	2	0	28047	27544	16	16
(11, 7, 1)	1	0	11189	2081	9	8
(7, 12, 1)	1	0	7309	46640	6	5
(12, 7, 1)	2	0	65460	10459	8	8
(7, 13, 1)	1	0	7822	7890	13	12
(13, 7, 1)	2	0	7683	913	8	8
(7, 14, 1)	1	0	144579	16857	21	20
(14, 7, 1)	1	0	9377	3918	10	9
(7, 15, 1)	1	0	4626	15192	8	7
(15, 7, 1)	1	0	11728	12335	18	17
(8, 9, 1)	1	0	22154	59862	16	15
(9, 8, 1)	1	0	132686	89308	24	23
(8, 10, 1)	1	0	139992	143004	36	35
(10, 8, 1)	2	0	55870	49656	21	21
(8, 11, 1)	2	0	27143	46701	12	12
(11, 8, 1)	2	0	107507	78001	25	25
(8, 12, 1)	2	0	109636	129599	21	21
(12, 8, 1)	2	0	87592	30157	12	12
(8, 13, 1)	1	0	22165	14439	14	13
(13, 8, 1)	1	0	6476	2324	14	13
(8, 14, 1)	1	0	32228	5211	11	10
(14, 8, 1)	2	0	28522	32189	15	15
(8, 15, 1)	1	0	16870	10463	11	10
(15, 8, 1)	2	0	41878	28349	14	14
(9, 10, 1)	2	0	151348	149751	35	35
(10, 9, 1)	2	0	84797	107894	22	22
(9, 11, 1)	2	0	100626	81562	21	21
(11, 9, 1)	2	0	74323	117080	24	24
(9, 12, 1)	1	0	112527	121627	20	19
(12, 9, 1)	2	0	88203	77814	12	12
(9, 13, 1)	1	0	9470	2833	9	8
(13, 9, 1)	2	0	32305	109923	17	17
(9, 14, 1)	1	0	159183	53230	37	36
(14, 9, 1)	2	0	23727	61655	17	17
(9, 15, 1)	1	0	57396	42298	13	12
(15, 9, 1)	1	0	20710	65809	17	16
(10, 11, 1)	1	0	148622	91633	47	46
(11, 10, 1)	2	0	59559	81212	28	28
(10, 12, 1)	1	0	14212	52626	13	12
(12, 10, 1)	1	0	166244	173711	44	43
(10, 13, 1)	1	0	25288	7112	11	10
(13, 10, 1)	2	0	6875	7363	15	15
(10, 14, 1)	1	0	14593	5300	11	10
(14, 10, 1)	2	0	25078	42330	15	15
(10, 15, 1)	1	0	15415	13996	14	13
(15, 10, 1)	2	0	30588	17778	17	17
(11, 12, 1)	1	0	17699	59104	12	11
(12, 11, 1)	1	0	63584	94601	13	12
(11, 13, 1)	1	0	37555	11841	13	12
(13, 11, 1)	2	0	13248	6288	10	10
(11, 14, 1)	1	0	9037	4957	10	9
(14, 11, 1)	2	0	30493	62808	22	22
(11, 15, 1)	1	0	15111	15372	13	12
(15, 11, 1)	2	0	38995	63401	16	16
(12, 13, 1)	1	0	10920	2725	9	8
(13, 12, 1)	2	0	5922	10500	9	9
(12, 14, 1)	1	0	78456	16409	13	12
(14, 12, 1)	1	0	9232	54178	8	7
(12, 15, 1)	2	0	99577	35317	12	12
(15, 12, 1)	1	0	11821	43155	8	7
(13, 14, 1)	1	0	64268	34550	49	48
(14, 13, 1)	2	0	23054	47471	13	13
(13, 15, 1)	2	0	6410	7073	10	10
(15, 13, 1)	1	0	20849	6563	12	11
(14, 15, 1)	1	0	10743	16975	11	10
(15, 14, 1)	1	0	11738	9941	13	12
(0, 1, 2)	1	0	10448	12969	10	9
(1, 0, 2)	2	0	22171	14985	15	15
(0, 2, 2)	1	0	21736	32516	16	15
(2, 0, 2)	1	0	95833	30030	27	26
(0, 3, 2)	1	0	13227	81823	12	11
(3, 0, 2)	2	0	84377	16308	16	16
(0, 4, 2)	1	0	25464	71198	17	16
(4, 0, 2)	2	0	51891	8490	12	12
(0, 5, 2)	2	0	60213	128358	23	23
(5, 0, 2)	1	0	53057	10611	16	15
(0, 6, 2)	1	0	8504	65076	10	9
(6, 0, 2)	2	0	145200	23711	29	29
(0, 7, 2)	1	0	13850	7730	11	10
(7, 0, 2)	2	0	86332	32384	24	24
(0, 8, 2)	1	0	9973	12477	12	11
(8, 0, 2)	2	0	22236	3119	9	9
(0, 9, 2)	1	0	12501	51563	10	9
(9, 0, 2)	2	0	127591	43146	21	21
(0, 10, 2)	1	0	43392	156265	34	33
(10, 0, 2)	1	4	56097	10693	10	9
(0, 11, 2)	1	0	11017	39583	12	11
(11, 0, 2)	2	0	12237	5672	12	12
(0, 12, 2)	1	0	9836	96649	14	13
(12, 0, 2)	2	0	53912	8152	7	7
(0, 13, 2)	1	0	15948	27002	11	10
(13, 0, 2)	2	0	20166	6879	17	17
(0, 14, 2)	1	0	27257	15152	13	12
(14, 0, 2)	2	0	20542	5769	12	12
(0, 15, 2)	1	0	15400	28854	13	12
(15, 0, 2)	2	0	38950	9461	15	15
(1, 2, 2)	2	0	21108	45347	12	12
(2, 1, 2)	2	0	117981	38144	33	33
(1, 3, 2)	2	0	11644	80500	14	14
(3, 1, 2)	2	0	79058	14511	14	14
(1, 4, 2)	2	0	23163	103395	14	14
(4, 1, 2)	2	0	142166	19572	26	26
(1, 5, 2)	2	0	17688	72101	12	12
(5, 1, 2)	1	0	27393	21377	16	15
(1, 6, 2)	2	4	147210	170307	40	40
(6, 1, 2)	2	0	75931	4746	11	11
(1, 7, 2)	1	0	48691	179814	43	42
(7, 1, 2)	1	0	47101	21403	13	12
(1, 8, 2)	1	0	15508	49333	21	20
(8, 1, 2)	2	0	52862	16119	18	18
(1, 9, 2)	1	0	39555	150755	30	29
(9, 1, 2)	2	0	176401	92912	62	62
(1, 10, 2)	2	0	10153	42459	16	16
(10, 1, 2)	1	0	91413	21997	21	20
(1, 11, 2)	1	0	6248	29002	11	10
(11, 1, 2)	2	0	93626	4306	12	12
(1, 12, 2)	1	0	36046	149729	25	24
(12, 1, 2)	1	0	51898	12907	10	9
(1, 13, 2)	1	0	4745	19339	12	11
(13, 1, 2)	2	0	30758	23943	28	28
(1, 14, 2)	1	0	8935	11015	12	11
(14, 1, 2)	2	0	14541	6520	10	10
(1, 15, 2)	2	0	15790	40626	15	15
(15, 1, 2)	1	0	17554	14414	8	7
(2, 3, 2)	1	0	26478	46631	8	7
(3, 2, 2)	2	0	96473	67860	22	22
(2, 4, 2)	2	0	47498	109606	16	16
(4, 2, 2)	2	0	69475	33391	16	16
(2, 5, 2)	2	0	47251	47752	17	17
(5, 2, 2)	1	0	34609	27571	12	11
(2, 6, 2)	2	0	113375	120943	31	31
(6, 2, 2)	2	0	82614	46086	13	13
(2, 7, 2)	1	0	29036	14667	10	9
(7, 2, 2)	2	0	177934	108183	30	30
(2, 8, 2)	2	0	47291	29189	19	19
(8, 2, 2)	2	0	148682	120020	44	44
(2, 9, 2)	2	0	47255	88178	17	17
(9, 2, 2)	1	0	85207	67854	15	14
(2, 10, 2)	2	0	63864	62355	16	16
(10, 2, 2)	1	0	30465	23579	13	12
(2, 11, 2)	1	0	37283	53890	17	16
(11, 2, 2)	2	0	87221	19107	11	11
(2, 12, 2)	1	0	32735	45939	7	6
(12, 2, 2)	2	0	123072	81522	17	17
(2, 13, 2)	1	0	33793	18282	14	13
(13, 2, 2)	2	0	8800	19133	7	7
(2, 14, 2)	1	0	68678	12551	14	13
(14, 2, 2)	2	0	24439	78473	23	23
(2, 15, 2)	1	0	23798	15287	14	13
(15, 2, 2)	1	0	39446	34448	18	17
(3, 4, 2)	2	0	117149	127893	23	23
(4, 3, 2)	2	0	81075	76453	17	17
(3, 5, 2)	2	0	91145	88513	19	19
(5, 3, 2)	1	0	41968	86990	17	16
(3, 6, 2)	1	0	51662	87649	12	11
(6, 3, 2)	2	0	77415	51368	11	11
(3, 7, 2)	2	0	109132	150839	26	26
(7, 3, 2)	1	0	37035	84441	17	16
(3, 8, 2)	2	0	93174	45028	14	14
(8, 3, 2)	2	0	37793	66798	15	15
(3, 9, 2)	1	0	57727	42914	14	13
(9, 3, 2)	1	0	76561	70682	14	13
(3, 10, 2)	1	0	92552	71091	19	18
(10, 3, 2)	2	0	101969	93095	18	18
(3, 11, 2)	2	0	100553	101266	34	34
(11, 3, 2)	2	0	98939	52814	11	11
(3, 12, 2)	1	0	90207	79343	13	12
(12, 3, 2)	2	0	113641	87334	18	18
(3, 13, 2)	1	0	23681	10037	11	10
